InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
31329,169,17636,Tape dispenser (Black),2018,7,4,7,100,3200,4,0
31330,169,17636,Plush shark slippers (Gray) M,2018,7,4,7,9,288,4,0
31331,565,13757,Permanent marker blue 5mm nib (Blue) 5mm,2018,7,4,7,36,108,4,0
31332,565,13757,Ride on vintage American toy coupe (Black) 1/12 scale,2018,7,4,7,9,2565,4,0
31333,565,13757,Superhero action jacket (Blue) 3XL,2018,7,4,7,3,102,4,0
31334,565,13757,Clear packaging tape 48mmx100m,2018,7,4,7,100,400,4,0
31335,38,14484,DBA joke mug - SELECT caffeine FROM mug (White),2018,7,4,7,8,104,4,0
31336,38,14484,Clear packaging tape 48mmx75m,2018,7,4,7,156,468,4,0
31337,38,14484,Developer joke mug - fun was unexpected at this time (Black),2018,7,4,7,1,13,4,0
31338,38,14484,Plush shark slippers (Gray) S,2018,7,4,7,1,32,4,0
31339,941,12951,Animal with big feet slippers (Brown) M,2018,7,4,7,7,224,4,0
31340,941,12951,10 mm Double sided bubble wrap 20m,2018,7,4,7,80,2400,4,0
31341,941,12951,RC toy sedan car with remote control (Blue) 1/50 scale,2018,7,4,7,5,125,4,0
31342,941,12951,DBA joke mug - mind if I join you? (Black),2018,7,4,7,2,26,4,0
31343,586,15188,10 mm Double sided bubble wrap 20m,2018,7,4,7,10,300,2,0
31344,586,15188,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,7,4,7,72,1296,2,0
31345,425,15881,Void fill 100 L bag (White) 100L,2018,7,4,7,90,1170,5,0
31346,425,15881,Developer joke mug - that's a hardware problem (Black),2018,7,4,7,3,39,5,0
31347,425,15881,Developer joke mug - Oct 31 = Dec 25 (Black),2018,7,4,7,4,52,5,0
31348,425,15881,Animal with big feet slippers (Brown) M,2018,7,4,7,4,128,5,0
31349,425,15881,USB food flash drive - pizza slice,2018,7,4,7,6,192,5,0
31350,495,12339,Shipping carton (Brown) 279x254x217mm,2018,7,4,7,150,150,3,0
31351,495,12339,DBA joke mug - you might be a DBA if (White),2018,7,4,7,4,52,3,0
31352,495,12339,Alien officer hoodie (Black) 3XL,2018,7,4,7,2,70,3,0
31353,863,19385,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,7,4,7,8,104,4,0
31354,863,19385,Ogre battery-powered slippers (Green) S,2018,7,4,7,1,32,4,0
31355,863,19385,USB food flash drive - chocolate bar,2018,7,4,7,5,160,4,0
31356,863,19385,Developer joke mug - that's a hardware problem (Black),2018,7,4,7,1,13,4,0
31357,474,17871,Developer joke mug - a foo walks into a bar (Black),2018,7,4,7,9,117,2,0
31358,474,17871,USB food flash drive - pizza slice,2018,7,4,7,10,320,2,0
31359,20,10461,Shipping carton (Brown) 305x305x305mm,2018,7,4,7,150,600,2,0
31360,20,10461,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,7,4,7,120,2160,2,0
31361,36,19243,Ogre battery-powered slippers (Green) S,2018,7,4,7,5,160,2,0
31362,36,19243,IT joke mug - keyboard not found … press F1 to continue (White),2018,7,4,7,2,26,2,0
31363,883,14257,Ride on toy sedan car (Blue) 1/12 scale,2018,7,4,7,9,2070,2,0
31364,883,14257,Developer joke mug - old C developers never die (White),2018,7,4,7,9,117,2,0
31365,908,14855,Air cushion machine (Blue),2018,7,4,7,4,7596,2,0
31366,908,14855,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,7,4,7,60,1080,2,0
31367,525,10867,Developer joke mug - fun was unexpected at this time (Black),2018,7,4,7,7,91,2,0
31368,525,10867,Developer joke mug - Oct 31 = Dec 25 (White),2018,7,4,7,6,78,2,0
31369,939,12687,IT joke mug - keyboard not found … press F1 to continue (Black),2018,7,4,7,4,52,2,0
31370,939,12687,DBA joke mug - you might be a DBA if (White),2018,7,4,7,6,78,2,0
31371,526,14110,USB food flash drive - pizza slice,2018,7,4,7,4,128,3,0
31372,526,14110,Furry animal socks (Pink) M,2018,7,4,10,120,600,3,0
31373,526,14110,DBA joke mug - I will get you in order (Black),2018,7,4,7,2,26,3,0
31374,570,14476,20 mm Anti static bubble wrap (Blue) 50m,2018,7,4,7,80,8160,4,0
31375,570,14476,Void fill 200 L bag (White) 200L,2018,7,4,7,30,750,4,0
31376,570,14476,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,7,4,7,12,216,4,0
31377,570,14476,Pack of 12 action figures (male),2018,7,4,9,6,96,4,0
31378,863,12592,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,7,4,7,60,1080,5,0
31379,863,12592,Superhero action jacket (Blue) M,2018,7,4,7,10,300,5,0
31380,863,12592,Shipping carton (Brown) 279x254x217mm,2018,7,4,7,200,200,5,0
31381,863,12592,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,7,4,7,24,432,5,0
31382,863,12592,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,7,4,7,96,1728,5,0
31383,122,13017,Ride on toy sedan car (Black) 1/12 scale,2018,7,4,7,7,1610,4,0
31384,122,13017,Alien officer hoodie (Black) XL,2018,7,4,7,4,140,4,0
31385,122,13017,32 mm Anti static bubble wrap (Blue) 10m,2018,7,4,7,30,960,4,0
31386,122,13017,Express post box 5kg (White) 350x280x130mm,2018,7,4,7,250,250,4,0
31387,518,10235,Shipping carton (Brown) 457x279x279mm,2018,7,4,7,125,125,5,0
31388,518,10235,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,7,4,7,3,135,5,0
31389,518,10235,Halloween skull mask (Gray) S,2018,7,4,7,96,1728,5,0
31390,518,10235,Clear packaging tape 48mmx100m,2018,7,4,7,100,400,5,0
31391,518,10235,Ride on toy sedan car (Black) 1/12 scale,2018,7,4,7,4,920,5,0
31392,161,10570,USB food flash drive - hamburger,2018,7,4,7,3,96,3,0
31393,161,10570,Developer joke mug - when your hammer is C++ (Black),2018,7,4,7,4,52,3,0
31394,161,10570,Superhero action jacket (Blue) 4XL,2018,7,4,7,3,102,3,0
31395,4,18808,RC toy sedan car with remote control (Red) 1/50 scale,2018,7,4,7,6,150,2,0
31396,4,18808,Dinosaur battery-powered slippers (Green) L,2018,7,4,7,7,224,2,0
31397,450,15404,USB rocket launcher (Gray),2018,7,4,7,8,200,5,0
31398,450,15404,Pack of 12 action figures (variety),2018,7,4,9,7,112,5,0
31399,450,15404,Bubblewrap dispenser (Blue) 1.5m,2018,7,4,7,2,480,5,0
31400,450,15404,RC toy sedan car with remote control (Yellow) 1/50 scale,2018,7,4,7,9,225,5,0
31401,450,15404,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,7,4,7,60,1080,5,0
31402,886,16995,Permanent marker blue 5mm nib (Blue) 5mm,2018,7,4,7,12,36,3,0
31403,886,16995,Developer joke mug - this code was generated by a tool (White),2018,7,4,7,9,117,3,0
31404,886,16995,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,7,4,7,72,1296,3,0
31405,125,19394,Ride on toy sedan car (Yellow) 1/12 scale,2018,7,4,7,5,1150,4,0
31406,125,19394,Furry gorilla with big eyes slippers (Black) S,2018,7,4,7,7,224,4,0
31407,125,19394,Dinosaur battery-powered slippers (Green) XL,2018,7,4,7,6,192,4,0
31408,125,19394,Halloween zombie mask (Light Brown) S,2018,7,4,7,108,1944,4,0
31409,175,10418,Permanent marker red 5mm nib (Red) 5mm,2018,7,4,7,84,252,4,0
31410,175,10418,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,7,4,7,48,864,4,0
31411,175,10418,USB food flash drive - chocolate bar,2018,7,4,7,1,32,4,0
31412,175,10418,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,7,4,7,60,1080,4,0
31413,848,19484,Black and orange handle with care despatch tape  48mmx100m,2018,7,4,7,120,480,2,0
31414,848,19484,Bubblewrap dispenser (Red) 1.5m,2018,7,4,7,4,960,2,0
31415,506,19291,Black and orange this way up despatch tape 48mmx75m,2018,7,4,7,144,576,4,0
31416,506,19291,Tape dispenser (Blue),2018,7,4,7,50,1600,4,0
31417,506,19291,DBA joke mug - it depends (White),2018,7,4,7,6,78,4,0
31418,506,19291,USB food flash drive - shrimp cocktail,2018,7,4,7,5,160,4,0
31419,45,14613,USB missile launcher (Green),2018,7,4,7,10,250,2,0
31420,45,14613,10 mm Anti static bubble wrap (Blue) 20m,2018,7,4,7,50,2100,2,0
31421,936,19848,Tape dispenser (Black),2018,7,4,7,90,2880,5,0
31422,936,19848,Ride on toy sedan car (Pink) 1/12 scale,2018,7,4,7,6,1380,5,0
31423,936,19848,DBA joke mug - you might be a DBA if (White),2018,7,4,7,9,117,5,0
31424,936,19848,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",2018,7,4,7,84,1512,5,0
31425,936,19848,Superhero action jacket (Blue) 3XL,2018,7,4,7,9,306,5,0
31426,411,14496,Ride on vintage American toy coupe (Black) 1/12 scale,2018,7,4,7,1,285,5,0
31427,411,14496,USB food flash drive - pizza slice,2018,7,4,7,3,96,5,0
31428,411,14496,10 mm Anti static bubble wrap (Blue) 10m,2018,7,4,7,30,780,5,0
31429,411,14496,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,7,4,7,60,1080,5,0
31430,411,14496,DBA joke mug - mind if I join you? (White),2018,7,4,7,4,52,5,0
31431,163,18037,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2018,7,5,7,60,1080,1,0
31432,23,18832,Black and orange glass with care despatch tape 48mmx75m,2018,7,5,7,144,576,1,0
31433,140,19652,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,7,5,7,60,1080,1,0
31434,573,12615,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2018,7,5,7,36,648,1,0
31435,79,13263,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,7,5,7,36,648,1,0
31436,125,19394,"""The Gu"" red shirt XML tag t-shirt (White) XS",2018,7,5,7,36,648,1,0
31437,175,10418,Black and yellow heavy despatch tape  48mmx75m,2018,7,5,7,96,384,1,0
31438,936,19266,20 mm Anti static bubble wrap (Blue) 10m,2018,7,5,7,60,1740,2,0
31439,936,19266,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,7,5,7,24,432,2,0
31440,88,19917,Dinosaur battery-powered slippers (Green) XL,2018,7,5,7,9,288,5,0
31441,88,19917,Developer joke mug - old C developers never die (Black),2018,7,5,7,3,39,5,0
31442,88,19917,Developer joke mug - there are 10 types of people in the world (Black),2018,7,5,7,1,13,5,0
31443,88,19917,20 mm Double sided bubble wrap 50m,2018,7,5,7,50,5400,5,0
31444,88,19917,Furry gorilla with big eyes slippers (Black) S,2018,7,5,7,8,256,5,0
31445,428,12281,20 mm Double sided bubble wrap 10m,2018,7,5,7,100,1800,3,0
31446,428,12281,Developer joke mug - there are 10 types of people in the world (White),2018,7,5,7,3,39,3,0
31447,428,12281,Bubblewrap dispenser (Black) 1.5m,2018,7,5,7,4,960,3,0
31448,576,12990,20 mm Double sided bubble wrap 50m,2018,7,5,7,30,3240,3,0
31449,576,12990,DBA joke mug - two types of DBAs (White),2018,7,5,7,10,130,3,0
31450,576,12990,DBA joke mug - you might be a DBA if (White),2018,7,5,7,3,39,3,0
31451,88,17598,Shipping carton (Brown) 305x305x305mm,2018,7,5,7,225,900,3,0
31452,88,17598,Black and orange fragile despatch tape 48mmx75m,2018,7,5,7,324,1296,3,0
31453,88,17598,Developer joke mug - when your hammer is C++ (White),2018,7,5,7,9,117,3,0
31454,535,10776,Express post box 5kg (White) 350x280x130mm,2018,7,5,7,50,50,5,0
31455,535,10776,Superhero action jacket (Blue) M,2018,7,5,7,6,180,5,0
31456,535,10776,10 mm Double sided bubble wrap 20m,2018,7,5,7,30,900,5,0
31457,535,10776,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,7,5,7,24,432,5,0
31458,535,10776,Medium sized bubblewrap roll 20m,2018,7,5,7,100,2000,5,0
31459,186,15211,USB food flash drive - hamburger,2018,7,5,7,8,256,3,0
31460,186,15211,Void fill 100 L bag (White) 100L,2018,7,5,7,70,910,3,0
31461,186,15211,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,7,5,7,10,130,3,0
31462,548,19461,Furry gorilla with big eyes slippers (Black) S,2018,7,5,7,9,288,5,0
31463,548,19461,USB food flash drive - donut,2018,7,5,7,2,64,5,0
31464,548,19461,Shipping carton (Brown) 500x310x310mm,2018,7,5,7,150,450,5,0
31465,548,19461,Permanent marker black 5mm nib (Black) 5mm,2018,7,5,7,48,144,5,0
31466,548,19461,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,7,5,7,2,26,5,0
31467,995,19339,Packing knife with metal insert blade (Yellow) 9mm,2018,7,5,7,5,10,5,0
31468,995,19339,Air cushion film 200mmx100mm 325m,2018,7,5,7,5,435,5,0
31469,995,19339,Shipping carton (Brown) 457x457x457mm,2018,7,5,7,25,50,5,0
31470,995,19339,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,7,5,7,1,13,5,0
31471,995,19339,Clear packaging tape 48mmx75m,2018,7,5,7,208,624,5,0
31472,153,17766,USB food flash drive - donut,2018,7,5,7,9,288,2,0
31473,153,17766,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,7,5,7,3,39,2,0
31474,107,19367,Plush shark slippers (Gray) M,2018,7,5,7,10,320,4,0
31475,107,19367,Halloween skull mask (Gray) XL,2018,7,5,7,72,1296,4,0
31476,107,19367,Dinosaur battery-powered slippers (Green) L,2018,7,5,7,1,32,4,0
31477,107,19367,Black and orange this way up despatch tape  48mmx100m,2018,7,5,7,24,96,4,0
31478,463,14056,32 mm Double sided bubble wrap 20m,2018,7,5,7,40,1480,4,0
31479,463,14056,Developer joke mug - fun was unexpected at this time (White),2018,7,5,7,4,52,4,0
31480,463,14056,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,7,5,7,96,1728,4,0
31481,463,14056,USB food flash drive - banana,2018,7,5,7,9,288,4,0
31482,519,14540,Permanent marker black 5mm nib (Black) 5mm,2018,7,5,7,12,36,5,0
31483,519,14540,Developer joke mug - that's a hardware problem (Black),2018,7,5,7,3,39,5,0
31484,519,14540,USB missile launcher (Green),2018,7,5,7,5,125,5,0
31485,519,14540,Ride on toy sedan car (Black) 1/12 scale,2018,7,5,7,3,690,5,0
31486,519,14540,DBA joke mug - daaaaaa-ta (White),2018,7,5,7,4,52,5,0
31487,977,15975,10 mm Double sided bubble wrap 50m,2018,7,5,7,40,4200,4,0
31488,977,15975,10 mm Double sided bubble wrap 10m,2018,7,5,7,90,1350,4,0
31489,977,15975,Black and orange fragile despatch tape 48mmx100m,2018,7,5,7,252,1008,4,0
31490,977,15975,Superhero action jacket (Blue) 3XL,2018,7,5,7,2,68,4,0
31491,146,10519,Halloween skull mask (Gray) XL,2018,7,5,7,120,2160,3,0
31492,146,10519,Developer joke mug - this code was generated by a tool (Black),2018,7,5,7,4,52,3,0
31493,146,10519,"Developer joke mug - (hip, hip, array) (Black)",2018,7,5,7,7,91,3,0
31494,407,13486,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,7,5,7,108,1944,3,0
31495,407,13486,Ride on toy sedan car (Pink) 1/12 scale,2018,7,5,7,7,1610,3,0
31496,407,13486,Developer joke mug - when your hammer is C++ (Black),2018,7,5,7,7,91,3,0
31497,885,15725,DBA joke mug - you might be a DBA if (Black),2018,7,5,7,3,39,2,0
31498,885,15725,Ride on toy sedan car (Green) 1/12 scale,2018,7,5,7,7,1610,2,0
31499,953,14498,Shipping carton (Brown) 356x229x229mm,2018,7,5,7,175,175,2,0
31500,953,14498,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,7,5,7,48,864,2,0
31501,881,12730,Developer joke mug - understanding recursion requires understanding recursion (White),2018,7,5,7,6,78,5,0
31502,881,12730,Furry animal socks (Pink) S,2018,7,5,10,120,600,5,0
31503,881,12730,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,7,5,7,36,648,5,0
31504,881,12730,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,7,5,7,5,150,5,0
31505,881,12730,Developer joke mug - there are 10 types of people in the world (White),2018,7,5,7,4,52,5,0
31506,910,13355,Developer joke mug - fun was unexpected at this time (White),2018,7,5,7,1,13,5,0
31507,910,13355,Black and orange glass with care despatch tape  48mmx100m,2018,7,5,7,216,864,5,0
31508,910,13355,Ride on toy sedan car (Pink) 1/12 scale,2018,7,5,7,6,1380,5,0
31509,910,13355,Office cube periscope (Black),2018,7,5,7,70,1330,5,0
31510,910,13355,IT joke mug - hardware: part of the computer that can be kicked (White),2018,7,5,7,8,104,5,0
31511,485,19314,Furry gorilla with big eyes slippers (Black) XL,2018,7,5,7,3,96,2,0
31512,485,19314,20 mm Double sided bubble wrap 20m,2018,7,5,7,30,990,2,0
31513,469,13894,Animal with big feet slippers (Brown) XL,2018,7,5,7,8,256,2,0
31514,469,13894,RC toy sedan car with remote control (Yellow) 1/50 scale,2018,7,5,7,6,150,2,0
31515,459,14944,Developer joke mug - a foo walks into a bar (Black),2018,7,5,7,1,13,4,0
31516,459,14944,Clear packaging tape 48mmx75m,2018,7,5,7,78,234,4,0
31517,459,14944,DBA joke mug - you might be a DBA if (White),2018,7,5,7,8,104,4,0
31518,459,14944,Developer joke mug - this code was generated by a tool (Black),2018,7,5,7,6,78,4,0
31519,82,13224,DBA joke mug - two types of DBAs (Black),2018,7,5,7,6,78,4,0
31520,82,13224,Tape dispenser (Blue),2018,7,5,7,80,2560,4,0
31521,82,13224,Shipping carton (Brown) 356x356x279mm,2018,7,5,7,175,350,4,0
31522,82,13224,Superhero action jacket (Blue) XXL,2018,7,5,7,2,60,4,0
31523,486,19593,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,7,5,7,120,2160,3,0
31524,486,19593,RC toy sedan car with remote control (Blue) 1/50 scale,2018,7,5,7,6,150,3,0
31525,486,19593,Developer joke mug - understanding recursion requires understanding recursion (White),2018,7,5,7,9,117,3,0
31526,21,11861,Void fill 300 L bag (White) 300L,2018,7,5,7,80,3040,2,0
31527,21,11861,USB food flash drive - dessert 10 drive variety pack,2018,7,5,9,7,1680,2,0
31528,160,13221,Red and white urgent despatch tape 48mmx75m,2018,7,5,7,168,672,5,0
31529,160,13221,Medium sized bubblewrap roll 20m,2018,7,5,7,20,400,5,0
31530,160,13221,Shipping carton (Brown) 500x310x310mm,2018,7,5,7,225,675,5,0
31531,160,13221,Alien officer hoodie (Black) 5XL,2018,7,5,7,8,280,5,0
31532,160,13221,Developer joke mug - when your hammer is C++ (White),2018,7,5,7,8,104,5,0
31533,89,19273,DBA joke mug - you might be a DBA if (White),2018,7,5,7,8,104,3,0
31534,89,19273,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,7,5,7,3,39,3,0
31535,89,19273,Tape dispenser (Blue),2018,7,5,7,50,1600,3,0
31536,953,12462,Pack of 12 action figures (variety),2018,7,5,9,2,32,4,0
31537,953,12462,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,7,5,7,60,1080,4,0
31538,953,12462,DBA joke mug - you might be a DBA if (White),2018,7,5,7,3,39,4,0
31539,953,12462,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,7,5,7,24,432,4,0
31540,134,16011,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",2018,7,5,7,48,864,2,0
31541,134,16011,Pack of 12 action figures (female),2018,7,5,9,8,128,2,0
31542,939,19358,Superhero action jacket (Blue) 5XL,2018,7,5,7,6,204,5,0
31543,939,19358,Developer joke mug - that's a hardware problem (White),2018,7,5,7,7,91,5,0
31544,939,19358,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,7,5,7,24,432,5,0
31545,939,19358,"Developer joke mug - (hip, hip, array) (White)",2018,7,5,7,6,78,5,0
31546,939,19358,DBA joke mug - mind if I join you? (Black),2018,7,5,7,9,117,5,0
31547,543,18529,Permanent marker red 5mm nib (Red) 5mm,2018,7,5,7,12,36,2,0
31548,543,18529,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,7,5,7,3,39,2,0
31549,44,17327,Shipping carton (Brown) 305x305x305mm,2018,7,5,7,100,400,4,0
31550,44,17327,USB food flash drive - shrimp cocktail,2018,7,5,7,10,320,4,0
31551,44,17327,USB food flash drive - dim sum 10 drive variety pack,2018,7,5,9,3,720,4,0
31552,44,17327,DBA joke mug - it depends (White),2018,7,5,7,8,104,4,0
31553,998,14158,Plush shark slippers (Gray) S,2018,7,5,7,6,192,4,0
31554,998,14158,Furry animal socks (Pink) XL,2018,7,5,10,72,360,4,0
31555,998,14158,Shipping carton (Brown) 279x254x217mm,2018,7,5,7,75,75,4,0
31556,998,14158,Shipping carton (Brown) 413x285x187mm,2018,7,5,7,100,100,4,0
31557,827,10466,Bubblewrap dispenser (Blue) 1.5m,2018,7,5,7,3,720,5,0
31558,827,10466,Shipping carton (Brown) 500x310x310mm,2018,7,5,7,125,375,5,0
31559,827,10466,10 mm Anti static bubble wrap (Blue) 20m,2018,7,5,7,60,2520,5,0
31560,827,10466,Ogre battery-powered slippers (Green) XL,2018,7,5,7,1,32,5,0
31561,827,10466,Developer joke mug - understanding recursion requires understanding recursion (Black),2018,7,5,7,6,78,5,0
31562,600,14220,10 mm Double sided bubble wrap 20m,2018,7,5,7,50,1500,3,0
31563,600,14220,Bubblewrap dispenser (Red) 1.5m,2018,7,5,7,4,960,3,0
31564,600,14220,10 mm Anti static bubble wrap (Blue) 10m,2018,7,5,7,70,1820,3,0
31565,140,17422,USB food flash drive - hot dog,2018,7,5,7,6,192,4,0
31566,140,17422,Shipping carton (Brown) 305x305x305mm,2018,7,5,7,50,200,4,0
31567,140,17422,3 kg Courier post bag (White) 300x190x95mm,2018,7,5,7,125,125,4,0
31568,140,17422,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,7,5,7,84,1512,4,0
31569,481,10184,Developer joke mug - fun was unexpected at this time (Black),2018,7,5,7,6,78,2,0
31570,481,10184,Tape dispenser (Blue),2018,7,5,7,30,960,2,0
31571,965,19329,Furry gorilla with big eyes slippers (Black) XL,2018,7,5,7,3,96,2,0
31572,965,19329,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,7,5,7,96,1728,2,0
31573,960,12710,20 mm Anti static bubble wrap (Blue) 50m,2018,7,5,7,40,4080,3,0
31574,960,12710,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,7,5,7,60,1080,3,0
31575,960,12710,Black and yellow heavy despatch tape 48mmx100m,2018,7,5,7,192,768,3,0
31576,122,10564,Permanent marker black 5mm nib (Black) 5mm,2018,7,5,7,72,216,3,0
